CUST_ID,GENDER,BALANCE,PURCHASES,BALANCE_FREQUENCY,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_FREQUENCY,PURCHASES_TRX,ONEOFF_PURCHASES_FREQUENCY,CASH_ADVANCE_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,TENURE
C12080,F,133.926073,246.75,0.272727,0.0,0.0,0.416667,5,0.416667,0.0,11000.0,7103.026842,151.26551,12
C12591,,752.485849,0.0,0.727273,1075.239192,4.0,0.0,0,0.0,0.083333,1200.0,1321.798347,145.445603,12
C18566,,5.902257,246.25,0.818182,0.0,0.0,0.5,9,,0.0,1000.0,316.597475,85.012713,12
C12915,F,335.360271,3237.47,1.0,0.0,0.0,0.75,19?ñ,,0.0,2000.0,3137.11501,124.831219,12
C12449,M,152.227891,946.0,1.0,0.0,0.0,0.75,18,0.25,0.0,6500.0,804.255916,169.229664,12
C18449,,51.08934,140.75,0.818182,0.0,0.0,0.416667,5,0.0,0.0,1000.0,347.240071,238.811356,12
C15598,M,1919.099019,240.27,1.0,2116.077457,17.0,0.833333,11,0.083333,0.583333,3200.0,763.674122,744.713817?ñ,12
C16607,F,487.483429,1579.12,1.0,0.0,0.0,1.0,21?ñ,,0.0,10000.0,606.20283,175.917836,12
C13986,F,3723.723928,0.0,1.0,1138.457723,6.0,0.0,0,,0.333333,4500.0,930.285952,978.023398,12
C15115,F,966.732798,1093.0,1000.0,247.199642,2.0,0.333333,7,0.333333,0.166667,7500.0,1226.547045,218.206833,12
C12309,,1156.813935,251.38,1.0,506.605228,3.0,0.909091,12,0.181818,0.181818,7500.0,2853.276447,??,11
C12214,,713.959917,542.96,1.0,268.410928,4.0,0.833333,13,0.416667,0.166667,2500.0,195.490243,229.465974,12
C12072,,497.726827,1234.5,1.0,0.0,0.0,0.583333,14,,0.0,3000.0,206.102367,382.086744,12
C14151,M,2033.538173,929.25,1.0,1567.042271,1000.0,1.0,20,0.25,0.083333,3500.0,1291.31841,1843.752247,12
C12798,M,168.473316,0.0,0.454545,866.594079,4000.0,0.0,0,0.0,0.25,1200.0,653.510107,??,12
C12120,,913.520763,0.0,0.363636,2768.870906,2.0,0.0,0,0.0,0.083333,3000.0,384.809455,912.399567,12
C10318,M,133.911556,1446.05,1.0,0.0,0.0,1.0,16,,0.0,3500.0,1364.121036,186.240772,12
C14416,,5686.466725,177.35,0.909091,0.0,0.0,0.090909,1,0.090909,0.0,8000.0,1775.784106,1724.337874,11
C12928,F,2221.252825,0.0,0.545455,6448.247202,12.0,0.0,0,,0.333333,7000.0,397.799248,477.915036,12
C17074,F,1413.236934,574.95,1.0,58.379957,3.0,0.666667,10,,0.25,1500.0,963.80147,1234.776368,12
C13964,M,4143.074668,1074.27,1.0,190.242856,3.0,0.75,21,,0.166667,6000.0,926.813916,1175.934462,12
C15310,,670.885072,341.9,1.0,294.185703,4.0,0.833333,13,,0.166667,4000.0,409.29211,185.805592?ñ,12
C17338,,1232.345324,0.0,1.0,369.262743,2.0,0.0,0,0.0,0.083333,1700.0,299.568227,252.694662,12
C17702,,794.661653,329.96,1.0,0.0,0.0,0.083333,1,0.083333,0.0,2000.0,703.606,166.000398,12
C15353,,77.523872,325.0,1.0,117.402685,2.0,0.833333,10,0.0,0.166667,6500.0,408.437645,208.322149,
C18526,M,863.821682,145.81,1.0,315.650923,1.0,0.583333,7,,0.083333,1000.0,520.56678,1598.733913,12
C10700,,1162.770552,533.36,1.0,19.292323,1.0,0.666667,8000,,0.083333,1200.0,632.227172,1395.576542,12
C10650,,1670.928797,794.52,1.0,0.0,0.0,0.666667,16,0.666667,0.0,1750.0,1083.625844,1196.302503,12
C14064,F,147.765977,1328.94,0.363636,0.0,0.0,0.166667,4,,0.0,4000.0,4606.168653,107.749361,12
C16245,F,5478.956337,0.0,1.0,2925.736794,6.0,0.0,0,,0.416667,6500.0,1109.464387,1961.996767,12
C18274,,870.802164,350.0,1.0,0.0,0.0,0.666667,8,0.0,0.0,1200.0,213.014986,227.800157,12
C12188,,1220.359151,568.3,1.0,0.0,0.0,0.833333,10,,0.0,3000.0,902.082618,411.544387,12
C16703,F,38.086857,447.78,545.455,0.0,0.0,416.66700000000003,6,,0.0,4000.0,757.855943,143.5366,12
C11558,M,26.485924,256.44,1.0,0.0,0.0,0.666667,12,,0.0,1500.0,235.328971,162.324595,12
C15538,M,2527.531968,720.16,1.0,4783.105548,15.0,0.5,13,0.5,0.416667,3000.0,3866.435107,1094.491962,12
C10651,F,537.389322,1704.22,0.9,0.0,0.0,0.9,??,0.2,0.0,1500.0,679.888456,160.592311,10
C18561,F,229.752417,82.28,1.0,0.0,0.0,0.333333,4,0.0,0.0,1000.0,203.78769,171.875166,12
C14558,,1654.369427,736.24,1.0,0.0,0.0,1.0,20,0.166667,0.0,7000.0,2267.012612,518.201767,12
C13693,M,3221.717702,0.0,1.0,935.750295,4.0,0.0,0,,0.083333,4500.0,5058.385272,1103.84347,12
C11836,,1058.369265,0.0,1.0,1353.576787,4.0,0.0,0,,0.25,1500.0,1381.061656,266.359712,12
C18264,F,1004.441314,530.32,1.0,0.0,0.0,0.833333,14,0.083333,0.0,1000.0,737.914629,1040.035593,
C13025,M,1173.662921,0.0,0.818182,1422.490362,1000.0,0.0,0,,0.083333,1800.0,238.582391,258.649795,-12
C14936,,105.385636,1536.31,1.0,0.0,0.0,0.666667,8,0.166667,0.0,3000.0,1639.344093,161.467632,12
C19021,M,459.812734,0.0,1.0,489.495254,1.0,0.0,0,0.0,,500.0,144.047038,229.740381,10
C10794,F,56.720267,260.0,0.818182,0.0,0.0,0.083333,1000,0.083333,,5500.0,278.975102,92.072121,12
C17071,,1362.522626,62.25,1.0,56.644654,2.0,0.083333,1,,0.166667,1500.0,349.397408,341.393229,12
C13793,,2784.364948,1178.31,1.0,0.0,0.0,0.583333,8,,0.0,8500.0,4188.764712,776.323383,12
C12568,M,1978.041097,0.0,1.0,1922.461395,4.0,0.0,0,0.0,0.166667,5500.0,1481.136548,477.284193,12
C12747,M,1564.3964,1330.0,0.727273,1906.43522,1.0,0.416667,6,0.0,0.083333,8000.0,1078.907798,825.485459,12
C18770,F,528.107264,674.52,1.0,0.0,0.0,1.0,12,,0.0,2500.0,127.76546,275.706442,12
C18145,F,490.16004,3530.93,1.0,0.0,0.0,1.0,23,0.75,0.0,4000.0,2959.200535,219.112899,12
C18918,F,18.516899,260.4,1.0,0.0,0.0,1000.0,12,,0.0,1500.0,249.469171,??,12
C15296,F,724.854858,185.63,1.0,321.127263,,0.25,4,0.25,0.083333,1300.0,1474.929946,441.741032,12
C15620,M,184.890347,1686.86,0.454545,0.0,0.0,0.25,5,,0.0,6000.0,3873.506886,127.016328,12
C18541,M,1079.106678,0.0,1.0,390.485014,,0.0,0,0.0,0.416667,1200.0,552.57076,313.808062,12
C18720,,2.044745,26.53,0.181818,0.0,0.0,0.083333,1,0.083333,0.0,2500.0,155.972776,82.345774,12
C19130,M,406.590227,1208.28,1.0,76.915478,2.0,1.0,20,,0.333333,2000.0,174.76363,103.074872,6
C17484,,1456.624844,53.9,1.0,0.0,0.0,0.583333,7,,0.0,1500.0,330.888649,527.393837,12
C12177,M,1956.295501,0.0,1.0,??,4.0,0.0,0,0.0,0.333333,2100.0,634.788341,808.539833,12
C18226,,891.332656,411.25,1.0,0.0,0.0,0.333333,4,0.333333,0.0,1500.0,1043.13779,205.343101,12
C10080,F,1727.638449,606.11,1.0,0.0,0.0,1.0,17,1.0,0.0,11000.0,2959.920544,623.656993,12
C16640,,14.983682,280.0,0.272727,0.0,,0.083333,1,,0.0,300.0,304.243382,41.89984,12
C10582,F,5484.800476,0.0,1.0,1239.217984,8.0,0.0,0,,0.666667,6000.0,2060.020446,1306.960035,12
C16048,M,21.494012,417.0,0.545455,0.0,0.0,0.416667,6,,0.0,5000.0,394.135239,97.638234,
C10411,F,918.342234,1221.53,1.0,1078.788118,7.0,0.333333,2,0.166667,0.166667,1200.0,1421.035206,106.039362,6
C15805,,1283.560983,0.0,0.454545,871.427059,4.0,0.0,0,,0.25,4000.0,4525.286325,408.805328,12
C10553,,1362.418281,1477.44,1.0,451.968387,1.0,1.0,10,0.111111,0.111111,1500.0,559.095981,1058.84479,9
C12502,F,59.263479,300.68,0.181818,0.0,0.0,0.090909,1,,0.0,5000.0,3142.651675,80.613743,11
C10770,,1560.533094,749.57,0.777778,4096.907903,19.0,0.666667,7,,0.666667,6000.0,617.46628,414.824247,9
C19044,,1704.571464,0.0,0.8,4826.892774,12.0,0.0,0,0.0,0.3,5000.0,573.683142,480.409005,10
C10393,,566.147105,0.0,1.0,187.572355,1.0,0.0,0,0.0,0.083333,2000.0,1177.661577,190.365154,12
C15900,M,1427.42297,61.0,1.0,4327.398235,14.0,0.166667,2,0.0,0.583333,9000.0,5907.105978,389.155496,12
C18575,F,880.18183,58.4,1.0,192.159314,1.0,0.285714,2,0.0,0.142857,2000.0,132.494364,152.279898,7
C17154,,2534.994214,569.2,1.0,2056.894621,7.0,0.5,12,0.333333,0.333333,5000.0,836.699278,840.546381,12
C13493,M,1518.339584,1435.79,1.0,0.0,0.0,0.916667,27,0.333333,0.0,1500.0,1075.686261,1136.154471,12
C17004,M,11.64104,167.22,0.363636,0.0,0.0,0.416667,5,0.0,0.0,4000.0,167.751977,69.564242,12
C11278,,61.109731,438.8,1.0,0.0,0.0,1.0,10,0.0,0.0,1500.0,367.594796,147.921516,10
C18068,M,26.531265,373.39,0.545455,0.0,0.0,0.636364,7,,0.0,3000.0,535.206387,140.926151,11?ñ
C16493,,4709.860768,0.0,1.0,3832.366931,8.0,0.0,0,,0.333333,6000.0,1239.821726,1464.809088,12
C17897,M,16.727286,174.46,0.888889,0.0,0.0,0.888889,8,,,1500.0,142.694823,116.628448,9
C10286,,2.564117,47.95,0.181818,0.0,0.0,0.083333,1,0.083333,0.0,1500.0,294.507498,86.245988,12
C17441,M,290.079966,550.93,1.0,0.0,0.0,0.583333,17,,0.0,4000.0,579.825344,454.611106,12
C10872,,3616.993845,0.0,0.888889,4947.781762,7.0,0.0,0,,0.555556,5500.0,529.726072,1294.501736,9
C10371,,1543.287931,0.0,1.0,36.481832,1.0,0.0,0,,0.083333,1800.0,548.589391,529.340488,12
C18905,,471.274037,49.85,1.0,458.153085,1.0,0.083333,2,,0.083333,500.0,129.45468,234.780395,12
C11230,,32.779456,212.58,1.0,279.524631,5.0,0.5,8,0.333333,0.416667,1500.0,338.58363,115.81103,12
C10998,M,69.016286,749.9,0.909091,0.0,0.0,0.909091,10,0.0,0.0,1500.0,701.387872,152.188982,11
C14763,,19.491307,0.0,0.363636,1161.514855,3.0,0.0,0,0.0,0.083333,1200.0,3338.597271,9.550733,12
C15456,M,135.856693,843.95,0.75,0.0,0.0,0.75,25,,0.0,1200.0,862.494363,113.077567,8
C13494,M,2158.754686,0.0,1.0,3027.725404,7.0,0.0,0,0.0,0.5,9000.0,1392.104949,494.197293,12
C15257,F,958.920206,66.7,1.0,0.0,0.0,0.166667,2,0.0,0.0,1000.0,302.656395,800.097611,12?ñ
C13699,,592.171152,0.0,1.0,1058.554385,3.0,0.0,0,,0.142857,1800.0,216.539488,124.816467,7
C11053,,640.595851,2496.57,1.0,0.0,0.0,0.5,14,,0.0,3000.0,1145.707252,201.050218,12
C12340,,1877.424948,170.07,1.0,0.0,0.0,0.166667,2,0.166667,0.0,6000.0,248.81801,264.497515,6
C18297,,135.119023,222.0,1.0,0.0,0.0,1000.0,12?ñ,,0.0,1700.0,147.646263,169.332847,12?ñ
C11133,,6.338717,171.0,0.090909,0.0,0.0,0.166667,2,,0.0,4000.0,495.808559,88.232737,12
C15112,,564.325877,0.0,1.0,36.998782,1.0,0.0,0,,0.083333,600.0,239.847051,336.627401,12
C15740,M,997.98763,952.29,1.0,274.949525,,1.0,17,0.083333,0.083333,1200.0,1273.253687,580.934766,12
C16885,F,823.003516,432.0,1.0,0.0,0.0,1.0,12,0.0,0.0,1500.0,212.326548,316.809973,12
C14184,,382.159579,287.68,0.363636,0.0,0.0,0.416667,6,0.083333,0.0,2500.0,1879.689693,139.703904,12
C10826,,197.555397,1876.8,1.0,0.0,0.0,1.0,12,,0.0,5000.0,1715.207478,163.663033,12
C13362,F,1377.184745,0.0,1.0,173.972384,7.0,0.0,0,0.0,0.5,1500.0,366.247349,451.841215,12
C12068,M,828.596569,1115.0,1.0,0.0,0.0,0.083333,1,,0.0,1800.0,268.295902,289.110551,12
C12944,,3130.53708,428.16,1.0,688.362421,3.0,0.333333,7000,,0.25,4300.0,734.931543,688.847827,12
C17729,F,1108.987965,0.0,1.0,75.070968,1.0,0.0,0,0.0,0.083333,1500.0,1690.172114,283.054152,12
C13624,M,31.107711,230.0,0.272727,0.0,0.0,0.166667,2,0.0,0.0,4500.0,1314.252082,134.541185,12
C17778,F,434.393219,343.5,1.0,949.910781,5.0,0.166667,2,0.166667,0.166667,1700.0,504.635307,168.986753,12
C13261,F,87.931814,617.5,0.909091,0.0,0.0,0.833333,10,,0.0,4000.0,740.045839,150.708825,12
C13232,F,870.774939,169.03,1.0,432.747965,1.0,0.666667,8,0.083333,0.083333,5000.0,444.462463,309.646636,12
C11791,,10.118033,0.0,0.1,197.521871,1.0,0.0,0,,0.1,1500.0,648.301187,148.644436,10
C12549,,3573.583803,2513.46,0.888889,6181.23369,12.0,0.222222,6,0.222222,0.444444,9000.0,4776.370808,836.641054,9
C15132,M,4320.267209,117.23,1.0,2746.430467,6.0,0.083333,1,0.083333,0.333333,8000.0,1200.321938,1017.299239,12
C15763,F,1916.067737,0.0,1.0,4690.22899,19.0,0.0,0,0.0,0.25,4000.0,7730.195068,1442.992764,12
C17530,,3.513242,48.04,0.363636,0.0,0.0,0.333333,4,,0.0,1500.0,140.940173,109.557678,12
C15345,M,72.087172,607.36,1.0,0.0,0.0,1.0,12,1.0,0.0,5500.0,554.770836,192.60691,12
C18260,F,11.720573,109.44,0.727273,0.0,0.0,0.666667,8,,0.0,2500.0,149.743686,106.73778,
C17412,M,1256.612223,498.99,1.0,1353.14431,10.0,0.25,8,0.25,0.5,3000.0,685.344851,308.964645,12
C14882,,86.206262,626.28,1.0,0.0,0.0,0.833333,22,,0.0,3000.0,729.334233,164.106431,12
C14706,,3261.241461,0.0,1.0,154.67204,1.0,0.0,0,,0.083333,6500.0,800.677168,1588.441785,-12
C14263,M,8.447806,85.12,1.0,0.0,0.0,0.666667,8,0.0,0.0,7000.0,100.258283,78.383013,12
C11029,,1250.394614,443.99,0.909091,0.0,0.0,0.272727,3,,0.0,3500.0,273.823646,259.715939,11
C18498,,84.988845,280.0,0.4,0.0,0.0,0.1,1,0.1,0.0,2500.0,374.042528,136.958891,10
C15876,,3871.433675,0.0,1.0,975.139233,5.0,0.0,0,0.0,0.083333,9500.0,903.655941,953.264819,12
C12843,,12.313357,107.41,0.636364,0.0,0.0,0.5,6,0.0,0.0,2500.0,128.572704,91.316321,12
C10683,,15.728894,202.0,0.272727,0.0,0.0,0.166667,2,0.166667,0.0,2000.0,200.169721,43.909196,12
C16176,M,101.936878,888.96,1.0,0.0,0.0,1.0,12,,0.0,2000.0,790.509043,179.636117,12
C12902,,2287.854278,0.0,0.909091,1176.120124,7.0,0.0,0,0.0,0.166667,6000.0,3532.758968,551.975557,12
C13514,F,67.515739,640.48,0.909091,0.0,0.0,0.75,12,0.75,0.0,500.0,531.228483,162.317727,12
C14805,M,218.948323,1858.33,1.0,0.0,0.0,0.666667,14,0.333333,0.0,4500.0,1934.821016,177.124786,12
C10214,F,1570.682346,645.32,1.0,1665.331678,9.0,0.166667,2,0.166667,0.416667,1800.0,2591.391006,808.217224,12
C17900,M,23.981951,1934.16,0.454545,0.0,0.0,0.416667,6,,0.0,2500.0,3721.903965,??,12
C10804,M,1557.750089,283.6,1.0,0.0,0.0,0.25,2,,0.0,5000.0,424.829757,282.152847,8
C10747,,2643.876192,798.34,0.818182,3206.809796,2.0,0.5,19,,0.166667,4500.0,728.056878,769.627647,12
C10309,,2503.107213,733.9,1.0,0.0,0.0,1.0,13,,0.0,3000.0,1620.193277,857.535876,12
C17825,M,205.421413,1174.98,1.0,0.0,0.0,1000.0,6,0.0,0.0,1000.0,989.875292,78.504927,
C18778,F,528.463885,0.0,1.0,5191.738847,11.0,0.0,0,0.0,0.833333,1000.0,4736.808799,309.547058,12
C19126,,28.719231,171.0,0.571429,0.0?ñ,0.0,0.571429,4,,0.0,1500.0,88.029232,100.579304,7
C13169,M,2878.715983,909.16,1.0,2600.803827,13.0,0.75,28,0.25,0.25,3000.0,4103.582568,1872.752158,12
C18748,,143.538206,415.47,1.0,0.0,0.0,1.0,17,,0.0,3000.0,394.512806,172.574308?ñ,12
C10800,F,2027.896903,933.5,1.0,1160.28334,2.0,0.083333,1,,0.083333,3000.0,393.417404,462.153221,12
C18922,,1189.934589,0.0,0.818182,2271.460329,6.0,0.0,0,,0.272727,3000.0,2423.466368,287.460527,11
C14615,,3764.89205,898.43,1.0,2094.091371,6.0,0.5,22,0.083333,0.333333,4500.0,1067.435442,1116.032132,12
C10361,F,4211.539631,0.0,1.0,455.581546,1.0,0.0,0,0.0,0.083333,10500.0,1288.287239,1164.178674,12
C12062,F,-74.825456,293.5,1.0,0.0,0.0,0.666667,11,,0.0,1500.0,215.258602,138.420441,12
C12371,F,955.41412,0.0,1.0,1145.252721,4.0,0.0,0,,0.25,1200.0,1402.659723,372.641361,12
C16229,M,387.967458,944.49,1.0,0.0,0.0,1.0,??,0.0,0.0,1000.0,831.708548,218.808215,12
C18832,M,819.462711,0.0,0.818182,1131.611986,6.0,0.0,0,0.0,0.25,1200.0,432.036408,347.630216,12
C14136,M,3702.768802,0.0,1.0,3097.33974,9.0,0.0,0,,0.5,6000.0,2617.067343,786.162283,12
C14330,F,3645.191927,2311.83,1.0,0.0,0.0,0.916667,12,0.916667,0.0,4500.0,1778.093952,1143.572365,12
C14309,M,190.324034,322.33,1.0,0.0,0.0,0.25,3,0.083333,0.0,6500.0,524.430161,175.583266,12
C16451,,744.083484,1096.98,1.0,174.714236,4.0,1.0,14,0.5,0.2,5000.0,1873.388189,148.294074,10
C11794,,993.027484,0.0,1.0,1586.612256,19.0,0.0,0,,0.333333,1200.0,2185.377456,444.684235,12
C15714,M,37.050529,367.17,1.0,0.0,0.0,1.0,19,,0.0,2000.0,326.624678,152.547744,12
C18564,,4.602365,38.42,0.181818,0.0,0.0,0.166667,2,,0.0,1000.0,74.750172,41.034906,12
C19076,M,1868.576501,1337.34,1.0,3132.667468,10.0,0.833333,23,0.833333,1.0,3000.0,3236.129237,384.230828,6
C18457,,691.181508,439.92,1.0,0.0,0.0,1.0,12,0.0,0.0,1000.0,162.995562,328.466313,12
C17759,M,2579.907754,125.51,1.0,1377.049309,10.0,0.25,3,0.0,0.416667,3000.0,666.355831,774.460823,12
C18055,,-884.175745,266.56,1.0,365.489055,3.0,0.333333,6,,0.166667,1200.0,1094.557296,807.206399,12
C17264,M,125.039376,1118.91,0.909091,19.094068,1.0,0.583333,15,0.583333,0.083333,1800.0,1376.390319,150.169487,12
C12331,,955.415962,1060.0,1.0,0.0,0.0,0.111111,??,,0.0,2100.0,189.106448,213.863185,9
C18094,,1009.483517,278.55,1.0,0.0,0.0,0.75,14,,0.0,1000.0,624.230027,586.252419,12
C15100,M,814.781581,832.7,1.0,757.375098,7.0,0.666667,19,0.666667,0.333333,4000.0,265.237605,226.573606,12
C15182,,820.700166,0.0,0.818182,857.720875,2.0,0.0,0,0.0,0.083333,1500.0,1892.507498,267.650667,12
C16678,,68.607989,584.26,0.909091,0.0,0.0,1.0,26,,0.0,4000.0,298.014685,130.102479,12
C15241,,454.552808,0.0,0.454545,1091.832836,1.0,0.0,0,0.0,0.083333,1200.0,163.85665,297.132962,12
C11102,F,1747.11949,285.45,1.0,1429.489972,7.0,0.333333,10,,0.416667,3000.0,420.862309,389.633098,12
C14596,F,1817.618232,623.19,1.0,408.434019,1.0,1.0,26,,0.083333,2800.0,719.914581,867.218309,12
C11488,,1455.84622,592.82,1.0,433.604875,5.0,0.75,??,0.333333,0.333333,1500.0,1226.999404,546.45889,12
C13629,M,6046.821082,502.48,1.0,3143.218022,2.0,0.2,3,0.2,0.2,9000.0,2034.824228,1372.663864,10
C15094,,1281.842665,0.0,1.0,371.667107,4.0,0.0,0,0.0,0.333333,1500.0,576.243687,407.81451,12
C14731,,167.244974,0.0,0.272727,1275.337159,3.0,0.0,0,0.0,0.083333,3000.0,7094.254317,248.788237,12
C16232,F,550.50988,194.03,1.0,0.0,0.0,0.583333,7,0.583333,0.0,4000.0,589.020267,216.511505,12
C13258,M,1375.427868,0.0,1.0,1658.888269,2.0,0.0,0,,0.166667,3000.0,474.560258,340.879992,12
C16285,F,1827.647786,596.64,1.0,449.505151,4.0,1.0,12,0.0,0.083333,2000.0,911.09047,??,12
C13695,,899.526526,0.0,0.714286,1363.827125,2.0,0.0,0,0.0,0.142857,1500.0,202.25573,168.184085,7
C14696,F,2341.401664,0.0,1.0,1818.306309,5.0,0.0,0,,0.416667,3000.0,668.918811,553.243869,12
C17909,,821.011673,399.99,1000.0,0.0,0.0,0.083333,2,,0.0,2500.0,1140.142325,204.400186,12
C18545,,1094.961929,498.21,1.0,1188.796657,8.0,1.0,14,,0.5,1200.0,460.368166,1643.554755,8
C14098,,58.312121,0.0,0.333333,839.112534,5.0,0.0,0,0.0,0.166667,1200.0,2616.215575,53.873964,6
C18551,,777.210275,622.51,1.0,1387.449608,6.0,1.0,27,0.0,0.428571,1000.0,1092.401437,521.876562,7
C15663,,67.72881,869.48,1.0,0.0,0.0,0.916667,20,0.833333,0.0,3000.0,824.557797,175.239392,12
C19020,,50.506095,590.0,0.909091,0.0,0.0,0.909091,10,,0.0,1500.0,540.42527,153.511082,11
C18409,F,-114.297852,994.54,0.909091,0.0,0.0,0.833333,18,0.333333,0.0,1000.0,1099.568918,163.756802,12
C12963,,967.177679,208.4,1.0,0.0,,333.33299999999997,4,0.0,0.0,1000.0,431.402414,??,12
C18844,M,469.319087,383.81,0.818182,870.533909,6.0,0.583333,14,,0.333333,1500.0,57.924613,335.598994,12
C11969,F,5283.566994,202.31,1.0,1564.285475,17.0,0.333333,5,,0.666667,9500.0,1384.838966,1266.931932,12
C12763,F,432.793131,540.13,1.0,0.0,0.0,0.666667,13,,0.0,6500.0,737.522982,163.94759,
C10010,,152.225975,1281.6,0.545455,0.0,0.0,0.166667,3,,0.0,11000.0,1164.770591,100.302262,12
C11209,M,1.059103,25.5,0.181818,0.0,0.0,0.083333,1,,0.0,5500.0,563.748018,83.648417,12
C18339,M,3278.982195,0.0,1.0,4431.586287,3.0,0.0,??,,0.25,4500.0,3810.09665,1202.98256,12
C19078,M,272.624436,1843.0,0.888889,0.0,0.0,0.666667,6000,,0.0,1000.0,1477.357626,140.980969,??
C15745,,963.467447,720.57,1.0,0.0,0.0,1.0,12,,0.0,2600.0,2304.882707,392.9199,12
C18521,M,19.161629,638.08,1.0,0.0,0.0,1.0,12,0.0,0.0,2500.0,639.809559,170.717097,12
C14995,F,703.407676,637.84,1.0,0.0,0.0,0.636364,7,,0.0,4500.0,888.272466,210.538977,
C14855,M,1091.437438,1237.37,1.0,0.0,0.0,0.833333,13,0.166667,0.0,4500.0,833.893431,279.421489,12
C19056,M,873.090183,60.0,0.875,2963.80144,10.0,0.125,1,0.125,0.625,2000.0,1653.497412,194.752231,8
C15015,M,2468.506177,0.0,1.0,648.808629,4.0,0.0,0,,0.25,2500.0,601.740186,1085.79506,12
C18706,F,3239.011343,0.0,1.0,1678.519765,3.0,0.0,0,0.0,0.083333,4000.0,1129.597601,887.366621,12
C15619,,2287.486277,0.0,1.0,2705.094894,1.0,0.0,0,0.0,0.166667,3000.0,341.751466,327.277488,6
C15612,M,21.441736,197.62,0.636364,0.0,0.0,0.5,6,0.0,0.0,4000.0,398.382513,153.645248,12
C15509,,-1879.694262,832.67,1.0,0.0,0.0,0.583333,22,0.25,0.0,2000.0,873.931715,1452.265916?ñ,12
C10060,,3971.138765,0.0,1.0,224.575517,3.0,0.0,0,0.0,0.181818,4000.0,764.938728,1600.212243,11
C14676,F,1695.40481,1641.48,1.0,1105.875503,9.0,0.916667,26,0.75,0.583333,7000.0,3423.435143,629.237655,12
C11247,,2.451938,37.75,0.090909,0.0,0.0,83.333,1,,0.0,4000.0,426.039083,117.833863,12
C18920,F,91.669477,824.5,0.363636,0.0,0.0,0.333333,9,,0.0,1500.0,175.478647,177.923528,12?ñ
C14976,,46.773238,2166.56,545.455,0.0,0.0,0.666667,16000,,0.0,3000.0,1969.308069,100.53897,12
C10822,F,1819.529197,219.26,1.0,977.92638,7.0,0.25,5,,0.333333,2500.0,518.949471,1223.335721,12
C14942,F,49.920897,400.19,1.0,0.0,0.0,1.0,14?ñ,,0.0,8500.0,363.703322,177.221407,
C16047,M,1817.71659,2490.07,1.0,153.337299,1.0,0.916667,20,0.5,,3400.0,392.291143,473.338251,12
C18027,M,76.631162,406.78,1.0,0.0,0.0,0.272727,3,,0.0,7500.0,593.46007,114.512379,11
C13302,,65.207898,350.0,0.454545,0.0,0.0,0.083333,1,,0.0,8000.0,369.369235,97.235037,12
C15734,F,71.186651,1500.0,0.727273,0.0,0.0,1.0,12,,0.0,3000.0,1330.781779,118.364043,12
C14062,F,32.612016,545.88,0.454545,0.0,0.0,0.25,4,0.25,0.0,2000.0,1100.892272,150.867379,12
C17617,M,43.087983,133.0,0.571429,0.0,0.0,0.142857,1,0.142857,0.0,3000.0,189.248952,96.858626,
C12832,,1168.692032,0.0,1.0,1027.967584,4.0,0.0,0,,0.333333,5000.0,588.925093,287.740551,12
C15866,M,82.476563,637.44,1.0,0.0,0.0,1.0,12,0.0,0.0,4000.0,623.916338,179.604687,-12
C11175,F,3551.355769,1283.65,1.0,883.345734,4.0,0.833333,17,0.166667,0.166667,5500.0,2244.998109,921.910684,12
C13643,,1811.87843,900.0,1.0,99.27619,1.0,0.666667,12,,0.083333,1700.0,1147.826125,1998.400995,12
C18423,,411.062591,0.0,1.0,988.119391,7.0,0.0,0,,0.333333,500.0,1027.320667,220.507641,12
C18130,,29.129725,248.76,0.909091,0.0,0.0,0.833333,10,,0.0,3200.0,283.254742,146.346103,12
C11496,,1.198223,317.02,0.909091,0.0,0.0,0.916667,30,0.75,0.0,6000.0,304.637365,28.51825,12
C10041,F,663.44781,0.0,0.727273,3133.063934,3.0,0.0,0,,0.25,1800.0,3067.05783,283.333445,12
C12227,,68.20838,780.0,0.272727,0.0,0.0,0.166667,2,0.166667,0.0,3200.0,196.173726,14.037214,12
C13859,F,951.415721,279.01,1.0,552.821008,7.0,0.083333,1,0.083333,0.416667,1200.0,346.833439,330.722261,12
C11637,F,2000.797758,1037.5,1.0,0.0,0.0,0.416667,5,0.0,0.0,7500.0,1864.665644,450.605909,12
C16563,M,419.727505,1945.8,1.0,0.0,0.0,1.0,12,0.0,0.0,3000.0,1348.704313,171.24898,12
C13492,M,1158.783497,183.0,1.0,0.0,0.0,0.166667,3,0.166667,0.0,1200.0,271.548882,355.227627,12
C18096,F,1735.597569,1591.11,1.0,0.0,0.0,0.666667,27,0.666667,0.0,2700.0,485.135865,632.484083,12
C18746,F,796.558943,531.24,1.0,888.107988,4.0,1.0,6,0.0,0.333333,1000.0,684.858625,654.573104,6
C12364,F,1777.056105,1083.12,1.0,0.0,0.0,1.0,24,0.0,,4000.0,383.231247,659.560532,12
C12994,F,80.167956,1053.52,0.545455,0.0,0.0,0.416667,12,,0.0,3000.0,970.48092,67.064056,12
C10236,,3019.019487,2260.41,1.0,0.0,0.0,833.333,25,0.416667,0.0,8500.0,2187.930651,739.224894,12
